"3600.0","1.0","224.0","609.5","949.875","1.0","1113.0","222.0","1113.0","23.55","67.0","78.813584","197.53013","224.0"
"0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
