11/09/2017,15:41:00,1.31669,1.31671,1.31667,1.31668,43
11/09/2017,15:42:00,1.31668,1.31671,1.31666,1.31669,46
11/09/2017,15:43:00,1.31669,1.31669,1.31655,1.31669,157
11/09/2017,15:44:00,1.31669,1.31669,1.31664,1.31666,42
11/09/2017,15:45:00,1.31666,1.31687,1.31666,1.31684,84
11/09/2017,15:46:00,1.31684,1.31687,1.31677,1.31685,56
11/09/2017,15:47:00,1.31686,1.31688,1.31685,1.31687,26
11/09/2017,15:48:00,1.31687,1.31689,1.31685,1.31687,36
11/09/2017,15:49:00,1.31687,1.31688,1.31684,1.31687,29
11/09/2017,15:50:00,1.31687,1.31687,1.31684,1.31684,51
11/09/2017,15:51:00,1.31684,1.31684,1.31664,1.31667,92
11/09/2017,15:52:00,1.31668,1.3167,1.31667,1.31668,54
11/09/2017,15:53:00,1.31668,1.3167,1.31666,1.31666,54
11/09/2017,15:54:00,1.31667,1.31668,1.31665,1.31667,48
11/09/2017,15:55:00,1.31667,1.31667,1.31659,1.31666,51
11/09/2017,15:56:00,1.31667,1.31668,1.31654,1.31655,72
11/09/2017,15:57:00,1.31655,1.31658,1.31638,1.31638,102
11/09/2017,15:58:00,1.31638,1.31638,1.31627,1.31631,140
11/09/2017,15:59:00,1.3163,1.31631,1.31603,1.31603,105
11/09/2017,16:00:00,1.31602,1.31604,1.31596,1.31599,30
11/09/2017,16:01:00,1.316,1.31611,1.316,1.31608,40
11/09/2017,16:02:00,1.3161,1.31629,1.3161,1.31629,19
11/09/2017,16:03:00,1.31629,1.31635,1.31625,1.3163,24
11/09/2017,16:04:00,1.31629,1.31629,1.31625,1.31626,19
11/09/2017,16:05:00,1.31625,1.3163,1.31622,1.31625,102
11/09/2017,16:06:00,1.31626,1.31634,1.3162,1.31634,185
11/09/2017,16:07:00,1.31633,1.31637,1.31625,1.31634,47
11/09/2017,16:08:00,1.31635,1.31639,1.31635,1.31637,15
11/09/2017,16:09:00,1.31639,1.31639,1.31634,1.31637,21
11/09/2017,16:10:00,1.31637,1.31637,1.3162,1.3162,57
11/09/2017,16:11:00,1.31621,1.31634,1.3162,1.31632,46
11/09/2017,16:12:00,1.31633,1.31635,1.31632,1.31633,27
11/09/2017,16:13:00,1.31634,1.31641,1.31632,1.31633,47
11/09/2017,16:14:00,1.31634,1.31644,1.31619,1.3162,301
11/09/2017,16:15:00,1.3162,1.31633,1.3162,1.31631,56
11/09/2017,16:16:00,1.3163,1.31636,1.31622,1.31632,138
11/09/2017,16:17:00,1.31632,1.31638,1.3163,1.31638,17
11/09/2017,16:18:00,1.31638,1.31639,1.31631,1.31637,29
11/09/2017,16:19:00,1.31636,1.31639,1.3163,1.3163,30
11/09/2017,16:20:00,1.31629,1.31636,1.31625,1.31631,96
11/09/2017,16:21:00,1.31631,1.31634,1.3162,1.31634,117
11/09/2017,16:22:00,1.31635,1.31636,1.3162,1.31624,137
11/09/2017,16:23:00,1.31623,1.31639,1.31621,1.31638,51
11/09/2017,16:24:00,1.31639,1.31639,1.31621,1.31634,91
11/09/2017,16:25:00,1.31632,1.31638,1.31621,1.31637,177
11/09/2017,16:26:00,1.31637,1.31642,1.31634,1.31638,32
11/09/2017,16:27:00,1.31638,1.31638,1.3162,1.3162,238
11/09/2017,16:28:00,1.3162,1.31635,1.3162,1.31633,127
11/09/2017,16:29:00,1.31634,1.3164,1.31626,1.31632,68
11/09/2017,16:30:00,1.31631,1.31637,1.3162,1.31628,123
11/09/2017,16:31:00,1.31629,1.31639,1.31621,1.31638,78
11/09/2017,16:32:00,1.31637,1.31637,1.31632,1.31633,30
11/09/2017,16:33:00,1.31634,1.31634,1.3163,1.3163,37
11/09/2017,16:34:00,1.31631,1.31638,1.31628,1.31634,88
11/09/2017,16:35:00,1.31635,1.31635,1.31623,1.31623,55
11/09/2017,16:36:00,1.31625,1.31638,1.31614,1.31632,205
11/09/2017,16:37:00,1.31633,1.31637,1.31619,1.31635,63
11/09/2017,16:38:00,1.31636,1.31638,1.31627,1.31633,33
11/09/2017,16:39:00,1.31635,1.31638,1.31634,1.31635,41
11/09/2017,16:40:00,1.31635,1.3164,1.31633,1.31639,43
11/09/2017,16:41:00,1.3164,1.3164,1.31634,1.31636,50
11/09/2017,16:42:00,1.31637,1.31642,1.31637,1.31641,20
11/09/2017,16:43:00,1.31642,1.31642,1.31633,1.3164,29
11/09/2017,16:44:00,1.31641,1.31642,1.31639,1.3164,15
11/09/2017,16:45:00,1.31637,1.31642,1.31637,1.31641,30
11/09/2017,16:46:00,1.3164,1.31644,1.31632,1.31642,41
11/09/2017,16:47:00,1.3164,1.31646,1.31636,1.31643,42
11/09/2017,16:48:00,1.31644,1.31648,1.3164,1.31641,31
11/09/2017,16:49:00,1.31642,1.31648,1.3164,1.31646,23
11/09/2017,16:50:00,1.31645,1.31646,1.31634,1.31642,48
11/09/2017,16:51:00,1.31644,1.31649,1.31635,1.31648,64
11/09/2017,16:52:00,1.3165,1.31651,1.31642,1.31643,40
11/09/2017,16:53:00,1.31643,1.31645,1.31631,1.31639,99
11/09/2017,16:54:00,1.3164,1.31647,1.31638,1.31645,41
11/09/2017,16:55:00,1.31645,1.31651,1.31643,1.31649,50
11/09/2017,16:56:00,1.3165,1.31652,1.31639,1.31648,64
11/09/2017,16:57:00,1.31649,1.3166,1.3162,1.3166,121
11/09/2017,16:58:00,1.3166,1.31664,1.31657,1.31663,32
11/09/2017,16:59:00,1.31663,1.31666,1.31657,1.31664,37
11/09/2017,17:00:00,1.31662,1.31673,1.3165,1.31669,123
11/09/2017,17:01:00,1.31668,1.31676,1.31668,1.31674,22
11/09/2017,17:02:00,1.31673,1.31677,1.31671,1.31676,22
11/09/2017,17:03:00,1.31676,1.31695,1.31675,1.31689,152
11/09/2017,17:04:00,1.31689,1.31702,1.31687,1.31693,68
11/09/2017,17:05:00,1.31692,1.31702,1.31692,1.317,40
11/09/2017,17:06:00,1.31699,1.31704,1.31696,1.31702,61
11/09/2017,17:07:00,1.31701,1.31706,1.31697,1.31703,38
11/09/2017,17:08:00,1.31704,1.31731,1.31704,1.31731,117
11/09/2017,17:09:00,1.31732,1.31735,1.3173,1.31735,50
11/09/2017,17:10:00,1.31735,1.31737,1.31732,1.31734,53
11/09/2017,17:11:00,1.31734,1.31734,1.3173,1.31732,38
11/09/2017,17:12:00,1.31732,1.31734,1.31723,1.31729,87
11/09/2017,17:13:00,1.31729,1.31744,1.31728,1.31743,93
11/09/2017,17:14:00,1.31744,1.31746,1.31741,1.31745,34
11/09/2017,17:15:00,1.31746,1.31746,1.31733,1.31734,75
11/09/2017,17:16:00,1.31734,1.31735,1.31732,1.31733,47
11/09/2017,17:17:00,1.31733,1.31736,1.31733,1.31734,17
11/09/2017,17:18:00,1.31734,1.31734,1.31712,1.31725,70
11/09/2017,17:19:00,1.31725,1.31728,1.31711,1.31716,100
11/09/2017,17:20:00,1.31717,1.31717,1.31712,1.31716,44
11/09/2017,17:21:00,1.31715,1.31725,1.31715,1.31723,44
11/09/2017,17:22:00,1.31724,1.31731,1.31724,1.31731,35
11/09/2017,17:23:00,1.31731,1.31732,1.31725,1.31727,48
11/09/2017,17:24:00,1.31727,1.31736,1.31727,1.31736,36
11/09/2017,17:25:00,1.31737,1.31742,1.31736,1.31742,40
11/09/2017,17:26:00,1.31741,1.31741,1.31727,1.31731,93
11/09/2017,17:27:00,1.31732,1.31736,1.31728,1.31731,71
11/09/2017,17:28:00,1.31731,1.31731,1.31725,1.31728,66
11/09/2017,17:29:00,1.31728,1.31729,1.31724,1.31728,57
11/09/2017,17:30:00,1.31728,1.31731,1.31722,1.31723,57
11/09/2017,17:31:00,1.31723,1.31724,1.31719,1.31724,40
11/09/2017,17:32:00,1.31725,1.31725,1.31718,1.31723,50
11/09/2017,17:33:00,1.31723,1.31723,1.31702,1.31703,66
11/09/2017,17:34:00,1.31703,1.31705,1.31701,1.31702,31
11/09/2017,17:35:00,1.31702,1.31704,1.31701,1.31704,12
11/09/2017,17:36:00,1.31705,1.31707,1.31704,1.31704,19
11/09/2017,17:37:00,1.31704,1.31715,1.31701,1.31715,45
11/09/2017,17:38:00,1.31714,1.31729,1.31713,1.31728,80
11/09/2017,17:39:00,1.31729,1.31733,1.31725,1.31726,20
11/09/2017,17:40:00,1.31725,1.31729,1.31722,1.31723,29
11/09/2017,17:41:00,1.31722,1.31722,1.31703,1.31708,102
11/09/2017,17:42:00,1.31709,1.31712,1.31708,1.3171,35
11/09/2017,17:43:00,1.3171,1.31719,1.31709,1.31717,34
11/09/2017,17:44:00,1.31715,1.31721,1.31714,1.3172,26
11/09/2017,17:45:00,1.31721,1.31722,1.31718,1.31719,28
11/09/2017,17:46:00,1.31719,1.31722,1.31719,1.31721,31
11/09/2017,17:47:00,1.31721,1.31723,1.31719,1.31722,31
11/09/2017,17:48:00,1.31722,1.31722,1.31719,1.31721,17
11/09/2017,17:49:00,1.31722,1.31725,1.3172,1.3172,29
11/09/2017,17:50:00,1.31721,1.31731,1.31721,1.31728,41
11/09/2017,17:51:00,1.31727,1.31742,1.31727,1.31738,46
11/09/2017,17:52:00,1.31738,1.31743,1.31733,1.31734,43
11/09/2017,17:53:00,1.31734,1.31738,1.31732,1.31734,45
11/09/2017,17:54:00,1.31734,1.31735,1.31731,1.31732,42
11/09/2017,17:55:00,1.31732,1.31734,1.3173,1.31731,33
11/09/2017,17:56:00,1.31732,1.31733,1.31727,1.3173,25
11/09/2017,17:57:00,1.3173,1.31743,1.3173,1.3174,40
11/09/2017,17:58:00,1.31741,1.31747,1.31741,1.31746,28
11/09/2017,17:59:00,1.31746,1.31749,1.31744,1.31746,61
11/09/2017,18:00:00,1.31746,1.31752,1.31742,1.31745,46
11/09/2017,18:01:00,1.31746,1.3175,1.31745,1.31746,22
11/09/2017,18:02:00,1.31747,1.31752,1.31747,1.31752,27
11/09/2017,18:03:00,1.31751,1.31758,1.31749,1.31755,46
11/09/2017,18:04:00,1.31756,1.31763,1.31754,1.31763,45
11/09/2017,18:05:00,1.31763,1.31765,1.31749,1.31749,90
11/09/2017,18:06:00,1.31751,1.31752,1.31746,1.31746,27
11/09/2017,18:07:00,1.31746,1.3176,1.31746,1.31758,35
11/09/2017,18:08:00,1.31759,1.31765,1.31755,1.31763,32
11/09/2017,18:09:00,1.31764,1.31767,1.31763,1.31763,28
11/09/2017,18:10:00,1.31764,1.31771,1.31764,1.31771,34
11/09/2017,18:11:00,1.31771,1.31773,1.31766,1.31767,41
11/09/2017,18:12:00,1.31767,1.31769,1.31764,1.31765,29
11/09/2017,18:13:00,1.31766,1.31768,1.31758,1.31758,48
11/09/2017,18:14:00,1.31758,1.31759,1.31753,1.31753,70
11/09/2017,18:15:00,1.31754,1.31758,1.31753,1.31757,38
11/09/2017,18:16:00,1.31757,1.31759,1.31755,1.31757,23
11/09/2017,18:17:00,1.31757,1.3176,1.31748,1.31751,42
11/09/2017,18:18:00,1.31751,1.31755,1.31748,1.31751,32
11/09/2017,18:19:00,1.31752,1.31756,1.31751,1.31754,15
11/09/2017,18:20:00,1.31755,1.31756,1.31752,1.31752,21
11/09/2017,18:21:00,1.31753,1.31756,1.31753,1.31754,16
11/09/2017,18:22:00,1.31755,1.31756,1.31754,1.31754,12
11/09/2017,18:23:00,1.31755,1.31757,1.31754,1.31754,13
11/09/2017,18:24:00,1.31754,1.31757,1.31754,1.31754,19
11/09/2017,18:25:00,1.31754,1.31756,1.31753,1.31754,15
11/09/2017,18:26:00,1.31753,1.31756,1.31753,1.31756,14
11/09/2017,18:27:00,1.31756,1.31756,1.31751,1.31753,43
11/09/2017,18:28:00,1.31754,1.31754,1.31744,1.31746,44
11/09/2017,18:29:00,1.31746,1.31749,1.31745,1.31746,23
11/09/2017,18:30:00,1.31745,1.31748,1.31733,1.31735,69
11/09/2017,18:31:00,1.31735,1.31742,1.31733,1.31742,39
11/09/2017,18:32:00,1.31742,1.3175,1.3174,1.31746,39
11/09/2017,18:33:00,1.31746,1.31756,1.31745,1.31753,39
11/09/2017,18:34:00,1.31753,1.31754,1.31749,1.3175,38
11/09/2017,18:35:00,1.31749,1.31749,1.31743,1.31744,55
11/09/2017,18:36:00,1.31744,1.31744,1.3173,1.31731,91
11/09/2017,18:37:00,1.31732,1.31734,1.3173,1.3173,51
11/09/2017,18:38:00,1.31731,1.31733,1.31722,1.31724,55
11/09/2017,18:39:00,1.31724,1.31725,1.31722,1.31725,31
11/09/2017,18:40:00,1.31725,1.31726,1.31722,1.31724,15
11/09/2017,18:41:00,1.31724,1.31725,1.31722,1.31723,17
11/09/2017,18:42:00,1.31724,1.3173,1.31723,1.31726,32
11/09/2017,18:43:00,1.31724,1.31731,1.31724,1.31728,22
11/09/2017,18:44:00,1.31729,1.31732,1.31729,1.31732,23
11/09/2017,18:45:00,1.31733,1.31737,1.3173,1.31736,26
11/09/2017,18:46:00,1.31737,1.31738,1.31737,1.31738,16
11/09/2017,18:47:00,1.31738,1.31739,1.31736,1.31736,14
11/09/2017,18:48:00,1.31736,1.31737,1.31733,1.31734,46
11/09/2017,18:49:00,1.31733,1.31733,1.31723,1.31723,47
11/09/2017,18:50:00,1.31724,1.31725,1.31721,1.31722,44
11/09/2017,18:51:00,1.31723,1.31724,1.31721,1.31721,12
11/09/2017,18:52:00,1.31721,1.31723,1.31703,1.31703,66
11/09/2017,18:53:00,1.31705,1.31705,1.317,1.31702,21
11/09/2017,18:54:00,1.31702,1.31704,1.31701,1.31703,17
11/09/2017,18:55:00,1.31703,1.3171,1.31696,1.31696,62
11/09/2017,18:56:00,1.31696,1.31699,1.31684,1.31691,70
11/09/2017,18:57:00,1.31691,1.31692,1.31679,1.31681,50
11/09/2017,18:58:00,1.3168,1.31684,1.3168,1.31684,17
11/09/2017,18:59:00,1.31685,1.31688,1.31683,1.31686,40
11/09/2017,19:00:00,1.31686,1.31694,1.31684,1.31684,54
11/09/2017,19:01:00,1.31684,1.31686,1.31682,1.31683,40
11/09/2017,19:02:00,1.31684,1.31687,1.31682,1.31684,40
11/09/2017,19:03:00,1.31685,1.3169,1.31682,1.31687,38
11/09/2017,19:04:00,1.31687,1.31694,1.31685,1.31691,34
11/09/2017,19:05:00,1.31691,1.31694,1.3169,1.31693,25
11/09/2017,19:06:00,1.31694,1.3171,1.31693,1.31705,67
11/09/2017,19:07:00,1.31705,1.31711,1.31702,1.31711,40
11/09/2017,19:08:00,1.31711,1.31711,1.31703,1.31706,28
11/09/2017,19:09:00,1.31706,1.31722,1.31702,1.31714,66
11/09/2017,19:10:00,1.31714,1.31718,1.31711,1.31715,64
11/09/2017,19:11:00,1.31714,1.31715,1.31683,1.31683,137
11/09/2017,19:12:00,1.31683,1.31696,1.31681,1.31688,115
11/09/2017,19:13:00,1.31688,1.31688,1.31681,1.31684,44
11/09/2017,19:14:00,1.31684,1.31684,1.31679,1.31683,50
11/09/2017,19:15:00,1.31683,1.31684,1.31671,1.31671,63
11/09/2017,19:16:00,1.31673,1.31673,1.31664,1.31664,40
11/09/2017,19:17:00,1.31664,1.31667,1.31654,1.31667,95
11/09/2017,19:18:00,1.31666,1.31666,1.3166,1.31662,44
11/09/2017,19:19:00,1.31663,1.31664,1.3166,1.31664,40
11/09/2017,19:20:00,1.31664,1.31664,1.31651,1.31653,81
11/09/2017,19:21:00,1.31654,1.31663,1.31654,1.31662,30
11/09/2017,19:22:00,1.31662,1.31673,1.31662,1.31669,43
11/09/2017,19:23:00,1.31669,1.31677,1.31651,1.31656,108
11/09/2017,19:24:00,1.31656,1.31657,1.31653,1.31655,38
11/09/2017,19:25:00,1.31656,1.31657,1.31652,1.31655,50
11/09/2017,19:26:00,1.31655,1.31656,1.31653,1.31654,17
11/09/2017,19:27:00,1.31655,1.31655,1.31651,1.31654,36
11/09/2017,19:28:00,1.31654,1.31654,1.31644,1.3165,70
11/09/2017,19:29:00,1.3165,1.3165,1.31646,1.31648,51
11/09/2017,19:30:00,1.31648,1.31655,1.31648,1.31652,35
11/09/2017,19:31:00,1.31652,1.31656,1.31652,1.31654,34
11/09/2017,19:32:00,1.31654,1.31655,1.31653,1.31654,20
11/09/2017,19:33:00,1.31654,1.31655,1.3165,1.31651,40
11/09/2017,19:34:00,1.31652,1.31654,1.31648,1.31653,34
11/09/2017,19:35:00,1.31653,1.31656,1.31653,1.31655,16
11/09/2017,19:36:00,1.31655,1.31655,1.31642,1.31642,46
11/09/2017,19:37:00,1.31643,1.31652,1.31643,1.31643,46
11/09/2017,19:38:00,1.31643,1.31644,1.3164,1.31642,21
11/09/2017,19:39:00,1.31643,1.31647,1.31642,1.31644,30
11/09/2017,19:40:00,1.31643,1.31647,1.31643,1.31647,16
11/09/2017,19:41:00,1.31647,1.31648,1.31642,1.31643,36
11/09/2017,19:42:00,1.31644,1.31646,1.31633,1.31634,48
11/09/2017,19:43:00,1.31634,1.31634,1.31617,1.31622,109
11/09/2017,19:44:00,1.31623,1.31624,1.31607,1.31616,128
11/09/2017,19:45:00,1.31615,1.31663,1.31606,1.31662,240
11/09/2017,19:46:00,1.31663,1.31663,1.31655,1.31657,38
11/09/2017,19:47:00,1.31658,1.31668,1.31658,1.31667,35
11/09/2017,19:48:00,1.31668,1.31676,1.31657,1.31658,73
11/09/2017,19:49:00,1.31658,1.31658,1.31652,1.31655,21
11/09/2017,19:50:00,1.31656,1.31656,1.31642,1.31646,77
11/09/2017,19:51:00,1.31646,1.31648,1.31643,1.31643,45
11/09/2017,19:52:00,1.31644,1.31645,1.31624,1.31629,111
11/09/2017,19:53:00,1.31629,1.31633,1.31608,1.31617,143
11/09/2017,19:54:00,1.31619,1.31635,1.31617,1.3162,134
11/09/2017,19:55:00,1.31622,1.31645,1.31622,1.31643,122
11/09/2017,19:56:00,1.31643,1.31643,1.31636,1.3164,73
11/09/2017,19:57:00,1.31641,1.31641,1.31623,1.31624,168
11/09/2017,19:58:00,1.31624,1.31635,1.31621,1.3163,118
11/09/2017,19:59:00,1.3163,1.31631,1.31628,1.3163,28
11/09/2017,20:00:00,1.3163,1.31634,1.31628,1.31632,95
11/09/2017,20:01:00,1.31633,1.31633,1.31625,1.3163,67
11/09/2017,20:02:00,1.3163,1.31641,1.3163,1.31638,59
11/09/2017,20:03:00,1.31638,1.31643,1.31635,1.31637,56
11/09/2017,20:04:00,1.31638,1.31648,1.31638,1.31646,69
11/09/2017,20:05:00,1.31646,1.31652,1.31644,1.3165,41
11/09/2017,20:06:00,1.31651,1.31653,1.31648,1.31649,39
11/09/2017,20:07:00,1.31649,1.31654,1.31649,1.31651,29
11/09/2017,20:08:00,1.31651,1.31656,1.31651,1.31654,32
11/09/2017,20:09:00,1.31654,1.31675,1.31652,1.31675,63
