trial0000001, DTR, 182.0, 2, 91.00, 60.50, 0.01833396, 0.00000088, ZIC, 61810.0, 38, 1626.58, 66.61, 0.00001215, 0.00000082
trial0000002, DTR, 9254.0, 2, 4627.00, 117.00, 0.02871255, 0.00000104, ZIC, 54043.0, 38, 1422.18, 62.00, 0.00001173, 0.00000082
trial0000003, DTR, 3766.0, 2, 1883.00, 117.00, 0.02262768, 0.00000101, ZIC, 59074.0, 38, 1554.58, 61.89, 0.00001218, 0.00000082
trial0000004, DTR, 1098.0, 2, 549.00, 117.00, 0.01859923, 0.00000103, ZIC, 61059.0, 38, 1606.82, 64.79, 0.00001141, 0.00000079
trial0000005, DTR, 5933.0, 2, 2966.50, 62.50, 0.01691933, 0.00000103, ZIC, 57037.0, 38, 1500.97, 64.50, 0.00001188, 0.00000082
trial0000006, DTR, 7288.0, 2, 3644.00, 77.00, 0.01668013, 0.00000100, ZIC, 55458.0, 38, 1459.42, 63.63, 0.00001170, 0.00000079
trial0000007, DTR, 2827.0, 2, 1413.50, 71.00, 0.01664792, 0.00000096, ZIC, 59925.0, 38, 1576.97, 64.42, 0.00001157, 0.00000080
trial0000008, DTR, 4654.0, 2, 2327.00, 116.50, 0.02086057, 0.00000114, ZIC, 57224.0, 38, 1505.89, 64.18, 0.00001222, 0.00000084
trial0000009, DTR, 2114.0, 2, 1057.00, 117.00, 0.02200323, 0.00000121, ZIC, 60594.0, 38, 1594.58, 62.58, 0.00001249, 0.00000082
trial0000010, DTR, 2686.0, 2, 1343.00, 117.00, 0.02027149, 0.00000111, ZIC, 59739.0, 38, 1572.08, 64.68, 0.00001176, 0.00000079
trial0000011, DTR, 3443.0, 2, 1721.50, 92.50, 0.01685569, 0.00000100, ZIC, 58887.0, 38, 1549.66, 63.39, 0.00001163, 0.00000078
trial0000012, DTR, 4810.0, 2, 2405.00, 117.00, 0.02117198, 0.00000096, ZIC, 58296.0, 38, 1534.11, 61.74, 0.00001172, 0.00000078
trial0000013, DTR, 5188.0, 2, 2594.00, 58.50, 0.01676874, 0.00000099, ZIC, 57964.0, 38, 1525.37, 63.55, 0.00001222, 0.00000079
trial0000014, DTR, 750.0, 2, 375.00, 69.50, 0.01675866, 0.00000091, ZIC, 61842.0, 38, 1627.42, 64.39, 0.00001167, 0.00000077
trial0000015, DTR, 4603.0, 2, 2301.50, 58.50, 0.01699869, 0.00000097, ZIC, 59008.0, 38, 1552.84, 64.82, 0.00001166, 0.00000080
trial0000016, DTR, 389.0, 2, 194.50, 74.50, 0.01828560, 0.00000092, ZIC, 60484.0, 38, 1591.68, 66.29, 0.00001202, 0.00000084
trial0000017, DTR, 2208.0, 2, 1104.00, 61.00, 0.01628621, 0.00000096, ZIC, 61059.0, 38, 1606.82, 64.89, 0.00001162, 0.00000078
trial0000018, DTR, 3780.0, 2, 1890.00, 116.50, 0.02224216, 0.00000101, ZIC, 58825.0, 38, 1548.03, 64.24, 0.00001166, 0.00000082
trial0000019, DTR, 9225.0, 2, 4612.50, 117.00, 0.02568366, 0.00000100, ZIC, 54112.0, 38, 1424.00, 61.95, 0.00001156, 0.00000082
trial0000020, DTR, 9.0, 2, 4.50, 4.50, 0.01962847, 0.00000088, ZIC, 62933.0, 38, 1656.13, 67.82, 0.00001218, 0.00000084
trial0000021, DTR, 1504.0, 2, 752.00, 116.50, 0.01958763, 0.00000103, ZIC, 61115.0, 38, 1608.29, 64.87, 0.00001156, 0.00000084
trial0000022, DTR, 14.0, 2, 7.00, 7.00, 0.01944553, 0.00000085, ZIC, 62789.0, 38, 1652.34, 67.05, 0.00001226, 0.00000084
trial0000023, DTR, 908.0, 2, 454.00, 117.00, 0.01613724, 0.00000097, ZIC, 60886.0, 38, 1602.26, 65.58, 0.00001186, 0.00000079
trial0000024, DTR, 3646.0, 2, 1823.00, 117.00, 0.02518449, 0.00000097, ZIC, 59522.0, 38, 1566.37, 62.37, 0.00001195, 0.00000083
trial0000025, DTR, 6380.0, 2, 3190.00, 70.50, 0.01734530, 0.00000098, ZIC, 56443.0, 38, 1485.34, 63.66, 0.00001188, 0.00000081
trial0000026, DTR, 5.0, 2, 2.50, 2.00, 0.01953059, 0.00000086, ZIC, 63884.0, 38, 1681.16, 68.16, 0.00001214, 0.00000084
trial0000027, DTR, 4591.0, 2, 2295.50, 117.00, 0.02081791, 0.00000106, ZIC, 57774.0, 38, 1520.37, 62.84, 0.00001169, 0.00000082
trial0000028, DTR, 1690.0, 2, 845.00, 117.00, 0.02234990, 0.00000098, ZIC, 60394.0, 38, 1589.32, 63.42, 0.00001205, 0.00000085
trial0000029, DTR, 6914.0, 2, 3457.00, 59.00, 0.01673820, 0.00000096, ZIC, 56398.0, 38, 1484.16, 64.68, 0.00001175, 0.00000076
trial0000030, DTR, 4419.0, 2, 2209.50, 58.50, 0.01739578, 0.00000121, ZIC, 59317.0, 38, 1560.97, 64.55, 0.00001171, 0.00000080
trial0000031, DTR, 3335.0, 2, 1667.50, 60.50, 0.01687102, 0.00000096, ZIC, 59881.0, 38, 1575.82, 63.92, 0.00001168, 0.00000081
trial0000032, DTR, 1366.0, 2, 683.00, 96.00, 0.01614068, 0.00000090, ZIC, 60885.0, 38, 1602.24, 65.53, 0.00001159, 0.00000077
trial0000033, DTR, 8280.0, 2, 4140.00, 117.00, 0.02458291, 0.00000097, ZIC, 55111.0, 38, 1450.29, 60.79, 0.00001168, 0.00000075
trial0000034, DTR, 1716.0, 2, 858.00, 117.00, 0.02339801, 0.00000107, ZIC, 61011.0, 38, 1605.55, 63.68, 0.00001162, 0.00000080
trial0000035, DTR, 621.0, 2, 310.50, 103.50, 0.01642386, 0.00000096, ZIC, 60687.0, 38, 1597.03, 64.82, 0.00001184, 0.00000079
trial0000036, DTR, 4021.0, 2, 2010.50, 117.00, 0.02538321, 0.00000095, ZIC, 59232.0, 38, 1558.74, 62.16, 0.00001179, 0.00000078
trial0000037, DTR, 7518.0, 2, 3759.00, 117.00, 0.02372489, 0.00000097, ZIC, 55867.0, 38, 1470.18, 63.00, 0.00001195, 0.00000081
trial0000038, DTR, 4475.0, 2, 2237.50, 85.00, 0.01676000, 0.00000098, ZIC, 58625.0, 38, 1542.76, 64.21, 0.00001173, 0.00000080
