trial0000001, DTR, 2505.0, 2, 1252.50, 103.00, 0.02081735, 0.00000176, ZIP, 36572.0, 38, 962.42, 56.11, 0.00000981, 0.00000472
trial0000002, DTR, 4081.0, 2, 2040.50, 113.50, 0.02139098, 0.00000162, ZIP, 35038.0, 38, 922.05, 58.45, 0.00000933, 0.00000456
trial0000003, DTR, 2921.0, 2, 1460.50, 58.50, 0.02110493, 0.00000163, ZIP, 35432.0, 38, 932.42, 59.34, 0.00000979, 0.00000459
trial0000004, DTR, 5039.0, 2, 2519.50, 83.50, 0.02240300, 0.00000169, ZIP, 33126.0, 38, 871.74, 55.45, 0.00000933, 0.00000451
trial0000005, DTR, 1221.0, 2, 610.50, 47.50, 0.02288762, 0.00000156, ZIP, 33325.0, 38, 876.97, 53.45, 0.00001003, 0.00000473
trial0000006, DTR, 1442.0, 2, 721.00, 96.00, 0.02301170, 0.00000160, ZIP, 39187.0, 38, 1031.24, 62.11, 0.00001017, 0.00000484
trial0000007, DTR, 112.0, 2, 56.00, 12.00, 0.02360897, 0.00000158, ZIP, 33699.0, 38, 886.82, 53.58, 0.00001016, 0.00000456
trial0000008, DTR, 276.0, 2, 138.00, 30.00, 0.02284798, 0.00000157, ZIP, 37751.0, 38, 993.45, 58.11, 0.00000991, 0.00000465
trial0000009, DTR, 4263.0, 2, 2131.50, 60.50, 0.02468579, 0.00000178, ZIP, 34549.0, 38, 909.18, 60.03, 0.00000968, 0.00000465
trial0000010, DTR, 3067.0, 2, 1533.50, 58.50, 0.02070868, 0.00000164, ZIP, 32484.0, 38, 854.84, 55.45, 0.00000991, 0.00000459
trial0000011, DTR, 3649.0, 2, 1824.50, 58.50, 0.02360527, 0.00000185, ZIP, 36722.0, 38, 966.37, 59.76, 0.00001023, 0.00000480
trial0000012, DTR, 6899.0, 2, 3449.50, 117.00, 0.03080777, 0.00000195, ZIP, 33669.0, 38, 886.03, 59.84, 0.00000974, 0.00000473
trial0000013, DTR, 0.0, 2, 0.00, 0.00, 0.02367968, 0.00000185, ZIP, 33241.0, 38, 874.76, 52.89, 0.00001012, 0.00000455
trial0000014, DTR, 2175.0, 2, 1087.50, 58.50, 0.01993466, 0.00000169, ZIP, 36808.0, 38, 968.63, 57.71, 0.00000978, 0.00000463
trial0000015, DTR, 1414.0, 2, 707.00, 103.50, 0.02342061, 0.00000154, ZIP, 39766.0, 38, 1046.47, 61.34, 0.00000999, 0.00000475
trial0000016, DTR, 3667.0, 2, 1833.50, 94.00, 0.02383670, 0.00000178, ZIP, 36744.0, 38, 966.95, 60.32, 0.00001004, 0.00000475
trial0000017, DTR, 7316.0, 2, 3658.00, 117.00, 0.04239390, 0.00000190, ZIP, 32008.0, 38, 842.32, 59.00, 0.00000967, 0.00000472
trial0000018, DTR, 0.0, 2, 0.00, 0.00, 0.02405549, 0.00000163, ZIP, 31836.0, 38, 837.79, 50.21, 0.00001042, 0.00000469
trial0000019, DTR, 19.0, 2, 9.50, 2.00, 0.02595662, 0.00000172, ZIP, 34832.0, 38, 916.63, 55.05, 0.00001078, 0.00000488
trial0000020, DTR, 1510.0, 2, 755.00, 52.00, 0.02046470, 0.00000169, ZIP, 33173.0, 38, 872.97, 55.00, 0.00001011, 0.00000459
trial0000021, DTR, 1014.0, 2, 507.00, 55.50, 0.02440898, 0.00000189, ZIP, 36403.0, 38, 957.97, 57.76, 0.00001073, 0.00000495
trial0000022, DTR, 3235.0, 2, 1617.50, 116.50, 0.01680633, 0.00000175, ZIP, 37888.0, 38, 997.05, 58.55, 0.00001013, 0.00000512
trial0000023, DTR, 2426.0, 2, 1213.00, 114.00, 0.02179979, 0.00000161, ZIP, 38144.0, 38, 1003.79, 57.42, 0.00001019, 0.00000470
trial0000024, DTR, 973.0, 2, 486.50, 52.00, 0.02434982, 0.00000144, ZIP, 39748.0, 38, 1046.00, 60.84, 0.00000996, 0.00000478
trial0000025, DTR, 3595.0, 2, 1797.50, 58.50, 0.02216491, 0.00000163, ZIP, 37668.0, 38, 991.26, 62.82, 0.00000913, 0.00000453
trial0000026, DTR, 227.0, 2, 113.50, 31.50, 0.02319948, 0.00000159, ZIP, 37768.0, 38, 993.89, 59.18, 0.00000984, 0.00000493
trial0000027, DTR, 3097.0, 2, 1548.50, 58.50, 0.02125134, 0.00000172, ZIP, 36737.0, 38, 966.76, 62.18, 0.00000929, 0.00000450
trial0000028, DTR, 4419.0, 2, 2209.50, 58.50, 0.02203590, 0.00000178, ZIP, 33386.0, 38, 878.58, 56.71, 0.00000969, 0.00000459
trial0000029, DTR, 1224.0, 2, 612.00, 87.00, 0.02292359, 0.00000177, ZIP, 37774.0, 38, 994.05, 56.47, 0.00000991, 0.00000472
trial0000030, DTR, 1028.0, 2, 514.00, 46.00, 0.02193440, 0.00000167, ZIP, 33424.0, 38, 879.58, 53.58, 0.00000999, 0.00000455
trial0000031, DTR, 5203.0, 2, 2601.50, 117.00, 0.02012958, 0.00000179, ZIP, 35073.0, 38, 922.97, 59.53, 0.00000980, 0.00000468
trial0000032, DTR, 1216.0, 2, 608.00, 52.00, 0.02204604, 0.00000205, ZIP, 38226.0, 38, 1005.95, 57.79, 0.00001015, 0.00000469
trial0000033, DTR, 5179.0, 2, 2589.50, 117.00, 0.02816380, 0.00000195, ZIP, 36607.0, 38, 963.34, 60.11, 0.00000946, 0.00000470
