trial0000101, AA, 21181.0, 20, 1059.05, 59.65, 0.00002108, 0.00002354, DTR, 31050.0, 20, 1552.50, 61.05, 0.14041965, 0.00000091
trial0000102, AA, 30663.0, 20, 1533.15, 78.70, 0.00002007, 0.00002310, DTR, 23676.0, 20, 1183.80, 46.50, 0.14722916, 0.00000099
trial0000103, AA, 26747.0, 20, 1337.35, 68.10, 0.00002129, 0.00002251, DTR, 25987.0, 20, 1299.35, 50.80, 0.15563699, 0.00000088
trial0000104, AA, 31176.0, 20, 1558.80, 82.40, 0.00002122, 0.00002669, DTR, 22379.0, 20, 1118.95, 54.40, 0.14364184, 0.00000088
trial0000105, AA, 28665.0, 20, 1433.25, 69.50, 0.00001997, 0.00002310, DTR, 23953.0, 20, 1197.65, 51.60, 0.15317519, 0.00000088
trial0000106, AA, 38155.0, 20, 1907.75, 85.90, 0.00001976, 0.00001902, DTR, 15552.0, 20, 777.60, 30.50, 0.16225737, 0.00000088
trial0000107, AA, 35227.0, 20, 1761.35, 88.10, 0.00001978, 0.00002428, DTR, 18418.0, 20, 920.90, 49.15, 0.14255763, 0.00000087
trial0000108, AA, 22274.0, 20, 1113.70, 58.00, 0.00002112, 0.00002599, DTR, 32139.0, 20, 1606.95, 69.40, 0.13743727, 0.00000093
trial0000109, AA, 21416.0, 20, 1070.80, 66.05, 0.00002123, 0.00002669, DTR, 33310.0, 20, 1665.50, 63.80, 0.13735616, 0.00000090
trial0000110, AA, 33082.0, 20, 1654.10, 76.45, 0.00002041, 0.00002328, DTR, 21620.0, 20, 1081.00, 51.15, 0.14743739, 0.00000087
trial0000111, AA, 27982.0, 20, 1399.10, 73.20, 0.00001955, 0.00002277, DTR, 25187.0, 20, 1259.35, 47.90, 0.14947624, 0.00000087
trial0000112, AA, 30827.0, 20, 1541.35, 76.40, 0.00002017, 0.00002359, DTR, 23698.0, 20, 1184.90, 50.00, 0.14824443, 0.00000088
trial0000113, AA, 33021.0, 20, 1651.05, 78.80, 0.00002056, 0.00002370, DTR, 21156.0, 20, 1057.80, 47.20, 0.14833219, 0.00000089
trial0000114, AA, 31664.0, 20, 1583.20, 67.90, 0.00002042, 0.00002243, DTR, 22655.0, 20, 1132.75, 53.30, 0.14448135, 0.00000090
trial0000115, AA, 31098.0, 20, 1554.90, 90.60, 0.00002002, 0.00002951, DTR, 20595.0, 20, 1029.75, 57.20, 0.14092868, 0.00000091
trial0000116, AA, 33670.0, 20, 1683.50, 81.70, 0.00001994, 0.00002412, DTR, 20794.0, 20, 1039.70, 49.20, 0.15005580, 0.00000089
trial0000117, AA, 23363.0, 20, 1168.15, 69.55, 0.00002117, 0.00002895, DTR, 30631.0, 20, 1531.55, 65.10, 0.13789827, 0.00000091
trial0000118, AA, 25918.0, 20, 1295.90, 66.15, 0.00002155, 0.00002759, DTR, 27248.0, 20, 1362.40, 67.45, 0.14183996, 0.00000091
trial0000119, AA, 24366.0, 20, 1218.30, 59.65, 0.00002158, 0.00002428, DTR, 29773.0, 20, 1488.65, 61.15, 0.14809289, 0.00000093
trial0000120, AA, 35873.0, 20, 1793.65, 75.25, 0.00002085, 0.00002291, DTR, 18841.0, 20, 942.05, 50.25, 0.15087403, 0.00000093
trial0000121, AA, 28007.0, 20, 1400.35, 74.25, 0.00002210, 0.00002486, DTR, 26377.0, 20, 1318.85, 53.15, 0.14848459, 0.00000092
trial0000122, AA, 28532.0, 20, 1426.60, 68.50, 0.00002086, 0.00002441, DTR, 24896.0, 20, 1244.80, 56.60, 0.14525548, 0.00000090
trial0000123, AA, 26756.0, 20, 1337.80, 77.00, 0.00002059, 0.00002703, DTR, 26828.0, 20, 1341.40, 53.70, 0.15123173, 0.00000090
trial0000124, AA, 34775.0, 20, 1738.75, 79.65, 0.00002042, 0.00002406, DTR, 19633.0, 20, 981.65, 48.55, 0.15174876, 0.00000088
trial0000125, AA, 19551.0, 20, 977.55, 64.75, 0.00002174, 0.00002697, DTR, 34871.0, 20, 1743.55, 66.45, 0.14148490, 0.00000093
trial0000126, AA, 26747.0, 20, 1337.35, 77.65, 0.00002079, 0.00002425, DTR, 26335.0, 20, 1316.75, 47.35, 0.14999784, 0.00000092
trial0000127, AA, 27047.0, 20, 1352.35, 71.55, 0.00002067, 0.00002726, DTR, 26732.0, 20, 1336.60, 60.05, 0.14449662, 0.00000091
trial0000128, AA, 31662.0, 20, 1583.10, 79.75, 0.00002086, 0.00002469, DTR, 22841.0, 20, 1142.05, 49.85, 0.14870516, 0.00000091
trial0000129, AA, 30775.0, 20, 1538.75, 74.40, 0.00002037, 0.00002532, DTR, 22581.0, 20, 1129.05, 54.30, 0.14920560, 0.00000091
trial0000130, AA, 27774.0, 20, 1388.70, 75.65, 0.00002061, 0.00002611, DTR, 26053.0, 20, 1302.65, 57.35, 0.14374569, 0.00000093
trial0000131, AA, 35180.0, 20, 1759.00, 81.65, 0.00002043, 0.00002269, DTR, 19344.0, 20, 967.20, 42.45, 0.15438174, 0.00000091
